Learning Rate,N_steps,Batch Size,Gamma,gae_lambda,Clip Range,ent_coef,epsilon,Mean Score,training_time,standard deviation
0.01,512,64,0.999,0.85,0.1,0.01,1E-06,214,6.23393678665161,35.6763226804557
0.01,512,64,0.999,0.85,0.1,0.01,1E-07,262.9,6.24522805213928,90.0660313325729
0.01,512,64,0.999,0.85,0.1,0.001,1E-05,156,6.40901446342468,8.01249024960405
0.01,512,64,0.999,0.85,0.1,0.001,1E-06,165.3,6.35847115516663,65.2656877693019
0.01,512,64,0.999,0.85,0.1,0.001,1E-07,147.9,6.2262704372406,10.1730034896288
0.01,512,64,0.999,0.85,0.2,0,1E-05,383.6,6.30481934547424,97.097064837203
0.01,512,64,0.999,0.85,0.2,0,1E-06,249.8,6.43428444862366,9.62081077664456
0.01,512,64,0.999,0.85,0.2,0,1E-07,119.5,6.46822834014893,11.7834629884427
0.01,512,64,0.999,0.85,0.2,0.1,1E-05,363.4,6.62362599372864,27.0562377281099
0.01,512,64,0.999,0.85,0.2,0.1,1E-06,96.7,6.45148682594299,9.42390577202468
0.01,512,64,0.999,0.85,0.2,0.1,1E-07,26.4,6.28207278251648,1.8
0.01,512,64,0.999,0.85,0.2,0.01,1E-05,237.5,6.18753671646118,140.995212684687
0.01,512,64,0.999,0.85,0.2,0.01,1E-06,500,6.60023641586304,0
0.01,512,64,0.999,0.85,0.2,0.01,1E-07,367,6.32748794555664,110.392028697728
0.01,512,64,0.999,0.85,0.2,0.001,1E-05,94.7,6.41142749786377,8.12465383877984
0.01,512,64,0.999,0.85,0.2,0.001,1E-06,138,6.29822897911072,27.0887430494661
0.01,512,64,0.999,0.85,0.2,0.001,1E-07,307.4,6.23843789100647,79.9039423307761
0.01,512,64,0.999,0.85,0.3,0,1E-05,220.5,6.4674870967865,10.5853672586264
0.01,512,64,0.999,0.85,0.3,0,1E-06,50.8,6.56185412406921,8.93084542470644
0.01,512,64,0.999,0.85,0.3,0,1E-07,133,6.56511116027832,7.37563556583431
0.01,512,64,0.999,0.85,0.3,0.1,1E-05,449,6.50590491294861,91.9434608876564
0.01,512,64,0.999,0.85,0.3,0.1,1E-06,193.3,6.1890025138855,11.9419428905015
0.01,512,64,0.999,0.85,0.3,0.1,1E-07,134.6,6.38629746437073,7.15821206726931
0.01,512,64,0.999,0.85,0.3,0.01,1E-05,171.1,6.34223484992981,5.22398315464359
0.01,512,64,0.999,0.85,0.3,0.01,1E-06,148.1,6.40826177597046,7.68700201639105
0.01,512,64,0.999,0.85,0.3,0.01,1E-07,122.7,6.38178324699402,9.2200867674876
0.01,512,64,0.999,0.85,0.3,0.001,1E-05,118.1,6.31885862350464,7.66093989011792
0.01,512,64,0.999,0.85,0.3,0.001,1E-06,500,6.29146289825439,0
0.01,512,64,0.999,0.85,0.3,0.001,1E-07,153.9,6.94381737709045,8.63075894692929
0.01,512,64,0.999,0.85,0.4,0,1E-05,70.3,6.30367612838745,5.64003546088143
0.01,512,64,0.999,0.85,0.4,0,1E-06,472.7,6.36702108383179,81.9
0.01,512,64,0.999,0.85,0.4,0,1E-07,40.7,6.19732332229614,3.13209195267316
0.01,512,64,0.999,0.85,0.4,0.1,1E-05,113.3,6.56947445869446,5.060632371552
0.01,512,64,0.999,0.85,0.4,0.1,1E-06,47.2,6.46481394767761,7.05407683541936
0.01,512,64,0.999,0.85,0.4,0.1,1E-07,141.4,6.73906540870667,7.29657453878188
0.01,512,64,0.999,0.85,0.4,0.01,1E-05,406.8,6.66774415969849,99.7755481067381
0.01,512,64,0.999,0.85,0.4,0.01,1E-06,113.1,6.34050822257996,18.3109257002479
0.01,512,64,0.999,0.85,0.4,0.01,1E-07,113.2,6.60513138771057,2.95972971738975
0.01,512,64,0.999,0.85,0.4,0.001,1E-05,218.8,6.40695452690125,67.9599882283686
0.01,512,64,0.999,0.85,0.4,0.001,1E-06,121.9,6.07075548171997,9.62756459339536
0.01,512,64,0.999,0.85,0.4,0.001,1E-07,242.5,6.32573127746582,47.3460663624762
0.01,512,64,0.999,0.85,0.5,0,1E-05,154.4,6.38872766494751,20.0409580609311
0.01,512,64,0.999,0.85,0.5,0,1E-06,111.3,6.27848410606384,3.79605057922046
0.01,512,64,0.999,0.85,0.5,0,1E-07,117,6.50464081764221,3.286335345031
0.01,512,64,0.999,0.85,0.5,0.1,1E-05,131.1,6.32395577430725,10.0244700608062
0.01,512,64,0.999,0.85,0.5,0.1,1E-06,136.3,7.00820207595825,2.49198715887542
0.01,512,64,0.999,0.85,0.5,0.1,1E-07,175.7,6.41901540756226,7.91264810287934
0.01,512,64,0.999,0.85,0.5,0.01,1E-05,71,6.45849251747131,4.81663783151692
0.01,512,64,0.999,0.85,0.5,0.01,1E-06,166.4,6.19412708282471,16.4632925018053
0.01,512,64,0.999,0.85,0.5,0.01,1E-07,172.9,6.60484027862549,88.5126544625118
0.01,512,64,0.999,0.85,0.5,0.001,1E-05,198.8,6.17861390113831,15.4841854806767
0.01,512,64,0.999,0.85,0.5,0.001,1E-06,148.5,6.31958746910095,58.3270949045124
0.01,512,64,0.999,0.85,0.5,0.001,1E-07,54.9,6.29955363273621,12.1115647213727
0.01,512,128,0.9,0.95,0.1,0,1E-05,287,5.1438934803009,87.1148666990887
0.01,512,128,0.9,0.95,0.1,0,1E-06,325.7,5.06180024147034,73.9879044168707
0.01,512,128,0.9,0.95,0.1,0,1E-07,175.8,4.86293339729309,16.6541286172528
0.01,512,128,0.9,0.95,0.1,0.1,1E-05,261.3,5.12809014320374,42.6615752170498
0.01,512,128,0.9,0.95,0.1,0.1,1E-06,187.2,5.00549292564392,38.8530565078219
0.01,512,128,0.9,0.95,0.1,0.1,1E-07,236.1,5.09483814239502,109.50018264825
0.01,512,128,0.9,0.95,0.1,0.01,1E-05,434.8,5.04329752922058,75.4212171739491
0.01,512,128,0.9,0.95,0.1,0.01,1E-06,297.9,4.83186006546021,74.9365731802569
0.01,512,128,0.9,0.95,0.1,0.01,1E-07,150.5,5.0709331035614,6.5612498809297
0.01,512,128,0.9,0.95,0.1,0.001,1E-05,148.1,5.21571087837219,63.203560026315
0.01,512,128,0.9,0.95,0.1,0.001,1E-06,318.4,5.0489194393158,119.743225278092
0.01,512,128,0.9,0.95,0.1,0.001,1E-07,500,5.46048665046692,0
0.01,512,128,0.9,0.95,0.2,0,1E-05,179.9,5.14656352996826,107.263647150374
0.01,512,128,0.9,0.95,0.2,0,1E-06,170,5.11050224304199,16.5951800231272
0.01,512,128,0.9,0.95,0.2,0,1E-07,128.3,5.2224006652832,10.7242715370322
0.01,512,128,0.9,0.95,0.2,0.1,1E-05,284.8,5.112624168396,110.893462386202
0.01,512,128,0.9,0.95,0.2,0.1,1E-06,233.5,4.92394328117371,12.2739561674303
0.01,512,128,0.9,0.95,0.2,0.1,1E-07,257.2,5.1001763343811,107.656676523103
0.01,512,128,0.9,0.95,0.2,0.01,1E-05,202.9,4.96178388595581,28.2504867214708
0.01,512,128,0.9,0.95,0.2,0.01,1E-06,146.4,5.06003093719482,11.84229707447
0.01,512,128,0.9,0.95,0.2,0.01,1E-07,417.9,5.06954264640808,94.364664997021
0.01,512,128,0.9,0.95,0.2,0.001,1E-05,254.7,5.06521463394165,109.415766688353
0.01,512,128,0.9,0.95,0.2,0.001,1E-06,165.7,5.11860275268555,14.0431477952772
0.01,512,128,0.9,0.95,0.2,0.001,1E-07,361.2,5.07487273216248,44.2895021421555
0.01,512,128,0.9,0.95,0.3,0,1E-05,279.4,4.83810806274414,113.83514395827
0.01,512,128,0.9,0.95,0.3,0,1E-06,454.8,5.01822352409363,90.4
0.01,512,128,0.9,0.95,0.3,0,1E-07,159.2,5.16042184829712,10.4957134107215
0.01,512,128,0.9,0.95,0.3,0.1,1E-05,284.1,5.20054507255554,42.6929736607794
0.01,512,128,0.9,0.95,0.3,0.1,1E-06,227,5.18642854690552,33.4932829086669
0.01,512,128,0.9,0.95,0.3,0.1,1E-07,499.2,5.21425938606262,2.4
0.01,512,128,0.9,0.95,0.3,0.01,1E-05,144.4,4.97289800643921,18.1173949562292
0.01,512,128,0.9,0.95,0.3,0.01,1E-06,106.5,5.50265026092529,4.86312656631513
0.01,512,128,0.9,0.95,0.3,0.01,1E-07,237.7,5.03485035896301,18.7885603493189
0.01,512,128,0.9,0.95,0.3,0.001,1E-05,159.7,5.05741548538208,100.430124962583
0.01,512,128,0.9,0.95,0.3,0.001,1E-06,120,5.00951790809631,11.1175536877498
0.01,512,128,0.9,0.95,0.3,0.001,1E-07,132.7,5.02767252922058,10.0404183179786
0.01,512,128,0.9,0.95,0.4,0,1E-05,129.9,5.2932345867157,14.293005282305
0.01,512,128,0.9,0.95,0.4,0,1E-06,152.7,5.00894165039063,52.6707698823551
0.01,512,128,0.9,0.95,0.4,0,1E-07,200.7,4.98426866531372,20.5963589015146
0.01,512,128,0.9,0.95,0.4,0.1,1E-05,192.7,5.12243437767029,24.5114259071152
0.01,512,128,0.9,0.95,0.4,0.1,1E-06,424.7,5.03762459754944,50.3270305104523
0.01,512,128,0.9,0.95,0.4,0.1,1E-07,130.2,4.95194840431213,7.46726188103779
0.01,512,128,0.9,0.95,0.4,0.01,1E-05,135,5.22561240196228,4
0.01,512,128,0.9,0.95,0.4,0.01,1E-06,113,5.32165503501892,10.0796825346833
0.01,512,128,0.9,0.95,0.4,0.01,1E-07,176.5,5.27740049362183,53.6903157003197
0.01,512,128,0.9,0.95,0.4,0.001,1E-05,461.3,5.10339164733887,59.4239850565409
0.01,512,128,0.9,0.95,0.4,0.001,1E-06,68.5,4.69605779647827,8.28552955459094
0.01,512,128,0.9,0.95,0.4,0.001,1E-07,500,5.03501224517822,0
0.01,512,128,0.9,0.95,0.5,0,1E-05,500,4.8920259475708,0
0.01,512,128,0.9,0.95,0.5,0,1E-06,110.2,4.81712126731873,7.42697785105086
0.01,512,128,0.9,0.95,0.5,0,1E-07,168.1,5.01391625404358,9.66902270139025
0.01,512,128,0.9,0.95,0.5,0.1,1E-05,276.9,5.18559288978577,78.9765154966969
0.01,512,128,0.9,0.95,0.5,0.1,1E-06,134.8,5.00509166717529,9.68297474952816
0.01,512,128,0.9,0.95,0.5,0.1,1E-07,96.2,5.02917861938477,6.27375485654325
0.01,512,128,0.9,0.95,0.5,0.01,1E-05,88.2,5.13322901725769,3.12409987036266
0.01,512,128,0.9,0.95,0.5,0.01,1E-06,52.6,5.39146494865418,34.9004297967804
0.01,512,128,0.9,0.95,0.5,0.01,1E-07,500,4.93175029754639,0
0.01,512,128,0.9,0.95,0.5,0.001,1E-05,232.5,4.94761371612549,27.4417565035477
0.01,512,128,0.9,0.95,0.5,0.001,1E-06,99.5,4.98845648765564,3.13847096529504
0.01,512,128,0.9,0.95,0.5,0.001,1E-07,108,5.20228862762451,3.4928498393146
0.01,512,128,0.9,0.9,0.1,0,1E-05,238.4,5.0118362903595,55.7928310807043
0.01,512,128,0.9,0.9,0.1,0,1E-06,199.7,5.16048192977905,35.1227846276459
0.01,512,128,0.9,0.9,0.1,0,1E-07,147.8,5.01206135749817,13.4372616257927
0.01,512,128,0.9,0.9,0.1,0.1,1E-05,362.2,5.27323341369629,64.2056072317675
0.01,512,128,0.9,0.9,0.1,0.1,1E-06,491.5,4.90439438819885,25.5
0.01,512,128,0.9,0.9,0.1,0.1,1E-07,254,4.90657377243042,43.3912433562349
0.01,512,128,0.9,0.9,0.1,0.01,1E-05,475.3,5.127765417099,46.6048280760695
0.01,512,128,0.9,0.9,0.1,0.01,1E-06,471.3,4.88500714302063,58.0586772153827
0.01,512,128,0.9,0.9,0.1,0.01,1E-07,279,4.97084903717041,99.4685880064656
0.01,512,128,0.9,0.9,0.1,0.001,1E-05,330.4,5.07026743888855,90.9815365884749
0.01,512,128,0.9,0.9,0.1,0.001,1E-06,456.6,4.97112464904785,73.6860909534493
0.01,512,128,0.9,0.9,0.1,0.001,1E-07,316.3,5.33390974998474,156.71378369499
0.01,512,128,0.9,0.9,0.2,0,1E-05,120.1,5.04204416275024,8.91571646027396
0.01,512,128,0.9,0.9,0.2,0,1E-06,185.3,5.10080432891846,37.4594447369418
0.01,512,128,0.9,0.9,0.2,0,1E-07,265.5,4.99824976921082,67.0078353627395
0.01,512,128,0.9,0.9,0.2,0.1,1E-05,459.3,5.09047746658325,50.1418986477377
0.01,512,128,0.9,0.9,0.2,0.1,1E-06,166.5,4.88721537590027,29.6723777274421
0.01,512,128,0.9,0.9,0.2,0.1,1E-07,475.5,5.18958520889282,73.5
0.01,512,128,0.9,0.9,0.2,0.01,1E-05,247.9,4.91971826553345,69.0557021541306
0.01,512,128,0.9,0.9,0.2,0.01,1E-06,234,5.0253643989563,34.7275107083707
0.01,512,128,0.9,0.9,0.2,0.01,1E-07,165.7,4.9059202671051,18.1881829768672
0.01,512,128,0.9,0.9,0.2,0.001,1E-05,177,5.03731203079224,27.133005731028
0.01,512,128,0.9,0.9,0.2,0.001,1E-06,496.5,5.31488919258118,10.5
0.01,512,128,0.9,0.9,0.2,0.001,1E-07,465.3,4.83172535896301,104.1
0.01,512,128,0.9,0.9,0.3,0,1E-05,500,4.87572002410889,0
0.01,512,128,0.9,0.9,0.3,0,1E-06,113.6,4.83788919448853,6.06959636219741
0.01,512,128,0.9,0.9,0.3,0,1E-07,102,5.14000344276428,7.66811580507233
0.01,512,128,0.9,0.9,0.3,0.1,1E-05,261.5,5.20836925506592,13.5369863706809
0.01,512,128,0.9,0.9,0.3,0.1,1E-06,150.1,4.89253616333008,8.80284045067273
0.01,512,128,0.9,0.9,0.3,0.1,1E-07,245.3,5.19767737388611,19.697969438498
0.01,512,128,0.9,0.9,0.3,0.01,1E-05,489.7,4.9782338142395,22.1993243140416
0.01,512,128,0.9,0.9,0.3,0.01,1E-06,267.5,5.56723260879517,43.9186748433966
0.01,512,128,0.9,0.9,0.3,0.01,1E-07,135,5.26685881614685,9.96995486449161
0.01,512,128,0.9,0.9,0.3,0.001,1E-05,324.1,5.1259183883667,93.9302400720876
0.01,512,128,0.9,0.9,0.3,0.001,1E-06,123.9,4.98651003837585,7.21734023030645
0.01,512,128,0.9,0.9,0.3,0.001,1E-07,298.1,5.2108633518219,49.6013104665593
0.01,512,128,0.9,0.9,0.4,0,1E-05,114.4,4.94120216369629,4.98397431775085
0.01,512,128,0.9,0.9,0.4,0,1E-06,113.5,5.26554393768311,4.17731971484109
0.01,512,128,0.9,0.9,0.4,0,1E-07,44.5,5.06178712844849,7.20069441095788
0.01,512,128,0.9,0.9,0.4,0.1,1E-05,466.8,5.13098812103272,99.6
0.01,512,128,0.9,0.9,0.4,0.1,1E-06,156.8,5.0495777130127,24.1611258015847
0.01,512,128,0.9,0.9,0.4,0.1,1E-07,139,4.97026896476746,6.44980619863884
0.01,512,128,0.9,0.9,0.4,0.01,1E-05,275.7,5.41926503181458,94.2125787779955
0.01,512,128,0.9,0.9,0.4,0.01,1E-06,100.3,5.07368016242981,4.92036584005702
0.01,512,128,0.9,0.9,0.4,0.01,1E-07,174.8,5.01961612701416,26.4113611917296
0.01,512,128,0.9,0.9,0.4,0.001,1E-05,126.2,5.16187357902527,5.91269819963779
0.01,512,128,0.9,0.9,0.4,0.001,1E-06,213.8,5.12421989440918,15.7149610244506
0.01,512,128,0.9,0.9,0.4,0.001,1E-07,493.4,5.00161385536194,19.8
0.01,512,128,0.9,0.9,0.5,0,1E-05,111.9,4.95472240447998,5.3
0.01,512,128,0.9,0.9,0.5,0,1E-06,163.2,5.17884516716003,19.4617573718305
0.01,512,128,0.9,0.9,0.5,0,1E-07,98.9,5.19932508468628,3.56230262611138
0.01,512,128,0.9,0.9,0.5,0.1,1E-05,134.6,5.44599533081055,5.88557558782487
0.01,512,128,0.9,0.9,0.5,0.1,1E-06,121.9,5.51884841918945,4.1821047332653
0.01,512,128,0.9,0.9,0.5,0.1,1E-07,217.8,5.21008610725403,21.1697897958388
0.01,512,128,0.9,0.9,0.5,0.01,1E-05,139.9,5.19073176383972,5.92368128784796
0.01,512,128,0.9,0.9,0.5,0.01,1E-06,131.7,4.99668979644775,4.4955533585978
0.01,512,128,0.9,0.9,0.5,0.01,1E-07,144.4,5.19204068183899,29.6452357049155
0.01,512,128,0.9,0.9,0.5,0.001,1E-05,154.8,5.0616660118103,7.41350119714026
0.01,512,128,0.9,0.9,0.5,0.001,1E-06,230.4,5.04579448699951,33.9976469774012
0.01,512,128,0.9,0.9,0.5,0.001,1E-07,135.8,5.00596308708191,6.47765389628066
0.01,512,128,0.9,0.85,0.1,0,1E-05,236.5,4.98520135879517,73.4169598934742
0.01,512,128,0.9,0.85,0.1,0,1E-06,279.6,4.94962024688721,74.9909327852374
0.01,512,128,0.9,0.85,0.1,0,1E-07,405.6,5.28138661384583,96.1334489134765
0.01,512,128,0.9,0.85,0.1,0.1,1E-05,267.9,4.9448926448822,24.5293701509028
0.01,512,128,0.9,0.85,0.1,0.1,1E-06,217,4.72153782844543,14.6833238743821
0.01,512,128,0.9,0.85,0.1,0.1,1E-07,182.9,4.97067141532898,8.89325587172662
0.01,512,128,0.9,0.85,0.1,0.01,1E-05,177.1,5.0451238155365,49.4983838119994
0.01,512,128,0.9,0.85,0.1,0.01,1E-06,135.8,4.87119626998901,7.3729234364667
0.01,512,128,0.9,0.85,0.1,0.01,1E-07,277,5.1449465751648,94.630861773525
0.01,512,128,0.9,0.85,0.1,0.001,1E-05,500,4.86481428146362,0
0.01,512,128,0.9,0.85,0.1,0.001,1E-06,164.9,5.08713054656982,11.9703801109238
0.01,512,128,0.9,0.85,0.1,0.001,1E-07,461.5,5.10146307945251,51.4456023387811
0.01,512,128,0.9,0.85,0.2,0,1E-05,150,5.52924418449402,28.323135419653
0.01,512,128,0.9,0.85,0.2,0,1E-06,234.4,5.20016193389893,85.851266734976
0.01,512,128,0.9,0.85,0.2,0,1E-07,114.2,5.27941656112671,6.12862137841782
0.01,512,128,0.9,0.85,0.2,0.1,1E-05,288,5.25690793991089,81.3277320475617
0.01,512,128,0.9,0.85,0.2,0.1,1E-06,209.7,5.09997963905335,17.8440466262561
0.01,512,128,0.9,0.85,0.2,0.1,1E-07,172.8,5.18719410896301,20.8461027532726
0.01,512,128,0.9,0.85,0.2,0.01,1E-05,132.5,5.0283100605011,7.00357051795725
0.01,512,128,0.9,0.85,0.2,0.01,1E-06,419.2,4.90123081207275,91.4579684882624
0.01,512,128,0.9,0.85,0.2,0.01,1E-07,443.6,4.94466924667358,84.4052131091439
0.01,512,128,0.9,0.85,0.2,0.001,1E-05,500,4.92242169380188,0
0.01,512,128,0.9,0.85,0.2,0.001,1E-06,218.3,5.000572681427,71.5178998573085
0.01,512,128,0.9,0.85,0.2,0.001,1E-07,188.2,4.98418354988098,69.3870304884133
0.01,512,128,0.9,0.85,0.3,0,1E-05,224,4.82893371582031,8.1363382427232
0.01,512,128,0.9,0.85,0.3,0,1E-06,101.6,4.89023780822754,4.31740662898458
0.01,512,128,0.9,0.85,0.3,0,1E-07,114.7,5.28194355964661,14.3878420897645
0.01,512,128,0.9,0.85,0.3,0.1,1E-05,128.8,5.4682948589325,4.77074417675063
0.01,512,128,0.9,0.85,0.3,0.1,1E-06,235.9,5.14052796363831,9.37496666660741
0.01,512,128,0.9,0.85,0.3,0.1,1E-07,281.1,5.17501020431519,110.167554207217
0.01,512,128,0.9,0.85,0.3,0.01,1E-05,236.7,5.00388169288635,100.384311523265
0.01,512,128,0.9,0.85,0.3,0.01,1E-06,372.7,5.04162621498108,156.263911380715
0.01,512,128,0.9,0.85,0.3,0.01,1E-07,40.5,5.65057229995728,3.66742416417845
0.01,512,128,0.9,0.85,0.3,0.001,1E-05,61.4,5.2653284072876,4.63033476111609
0.01,512,128,0.9,0.85,0.3,0.001,1E-06,500,5.08168792724609,0
0.01,512,128,0.9,0.85,0.3,0.001,1E-07,134.8,4.89772176742554,16.6721324370939
0.01,512,128,0.9,0.85,0.4,0,1E-05,121,5.15424561500549,12.2882057274445
0.01,512,128,0.9,0.85,0.4,0,1E-06,98.8,5.33688759803772,4.72863616701476
0.01,512,128,0.9,0.85,0.4,0,1E-07,107.1,5.01255822181702,3.23882694814033
0.01,512,128,0.9,0.85,0.4,0.1,1E-05,141.9,5.11902475357056,6.05722708836312
0.01,512,128,0.9,0.85,0.4,0.1,1E-06,134.3,5.01827931404114,6.19758017293847
0.01,512,128,0.9,0.85,0.4,0.1,1E-07,67.1,5.29433107376099,7.2034713853808
0.01,512,128,0.9,0.85,0.4,0.01,1E-05,119.9,4.94637179374695,4.61410879802373
0.01,512,128,0.9,0.85,0.4,0.01,1E-06,126.1,5.10166549682617,13.0188325129406
0.01,512,128,0.9,0.85,0.4,0.01,1E-07,124.1,4.88067531585693,11.8781311661389
0.01,512,128,0.9,0.85,0.4,0.001,1E-05,151.7,5.13985443115234,12.8378347083922
0.01,512,128,0.9,0.85,0.4,0.001,1E-06,13.8,4.91981720924377,2.18174242292714
0.01,512,128,0.9,0.85,0.4,0.001,1E-07,109.7,5.14227056503296,2.3685438564654
0.01,512,128,0.9,0.85,0.5,0,1E-05,104.3,5.15696549415588,4.71274866717927
0.01,512,128,0.9,0.85,0.5,0,1E-06,153.3,4.90296769142151,12.641598000253
0.01,512,128,0.9,0.85,0.5,0,1E-07,99.8,5.26973390579224,5.34415568635496
0.01,512,128,0.9,0.85,0.5,0.1,1E-05,111.7,5.25914788246155,4.00124980474851
0.01,512,128,0.9,0.85,0.5,0.1,1E-06,374.6,5.03914380073547,58.2395054924061
0.01,512,128,0.9,0.85,0.5,0.1,1E-07,17.8,5.54904627799988,8.04735981549228
0.01,512,128,0.9,0.85,0.5,0.01,1E-05,44.9,5.32202005386353,8.12957563468106
0.01,512,128,0.9,0.85,0.5,0.01,1E-06,192.3,5.28547668457031,11.8915936694793
0.01,512,128,0.9,0.85,0.5,0.01,1E-07,102.9,5.0247220993042,11.3353429590816
0.01,512,128,0.9,0.85,0.5,0.001,1E-05,103.6,5.45090389251709,3.77359245282264
0.01,512,128,0.9,0.85,0.5,0.001,1E-06,96,5.14091491699219,9.44457516249408
0.01,512,128,0.9,0.85,0.5,0.001,1E-07,62.9,5.26039576530457,44.543125171007
0.01,512,128,0.95,0.95,0.1,0,1E-05,279.1,5.0166974067688,116.134792375067
0.01,512,128,0.95,0.95,0.1,0,1E-06,259.7,5.08291029930115,74.6767031945037
0.01,512,128,0.95,0.95,0.1,0,1E-07,319,5.06346416473389,75.379042180171
0.01,512,128,0.95,0.95,0.1,0.1,1E-05,419.5,4.97380423545837,86.1548025359005
0.01,512,128,0.95,0.95,0.1,0.1,1E-06,500,5.03186917304993,0
0.01,512,128,0.95,0.95,0.1,0.1,1E-07,175.3,5.00610995292664,16.6616325730704
0.01,512,128,0.95,0.95,0.1,0.01,1E-05,348.3,4.98523449897766,94.5569140782418
0.01,512,128,0.95,0.95,0.1,0.01,1E-06,349,4.95454406738281,106.238411132697
0.01,512,128,0.95,0.95,0.1,0.01,1E-07,147.1,4.97060537338257,12.4775798935531
0.01,512,128,0.95,0.95,0.1,0.001,1E-05,500,5.18262720108032,0
0.01,512,128,0.95,0.95,0.1,0.001,1E-06,248.7,5.2287015914917,21.7211878128246
0.01,512,128,0.95,0.95,0.1,0.001,1E-07,186.7,5.11202073097229,67.3692066154857
0.01,512,128,0.95,0.95,0.2,0,1E-05,150.6,5.07947754859924,22.7780596188525
0.01,512,128,0.95,0.95,0.2,0,1E-06,481.8,5.46347665786743,54.6
0.01,512,128,0.95,0.95,0.2,0,1E-07,324.8,4.7677698135376,45.0794853564235
0.01,512,128,0.95,0.95,0.2,0.1,1E-05,236.4,4.98642492294312,80.7752437322228
0.01,512,128,0.95,0.95,0.2,0.1,1E-06,344.1,5.1522114276886,147.238208356391
0.01,512,128,0.95,0.95,0.2,0.1,1E-07,292.2,4.98279595375061,31.3426227364591
0.01,512,128,0.95,0.95,0.2,0.01,1E-05,463.9,4.91262888908386,46.744946250905
0.01,512,128,0.95,0.95,0.2,0.01,1E-06,111.6,5.08914804458618,4.31740662898458
0.01,512,128,0.95,0.95,0.2,0.01,1E-07,356.2,5.01221346855164,118.843426406344
0.01,512,128,0.95,0.95,0.2,0.001,1E-05,208.2,4.97432994842529,76.0996714841792
0.01,512,128,0.95,0.95,0.2,0.001,1E-06,161,5.17449235916138,17.0997075998392
0.01,512,128,0.95,0.95,0.2,0.001,1E-07,134.6,5.16482710838318,16.5541535573402
0.01,512,128,0.95,0.95,0.3,0,1E-05,444.7,5.05660629272461,102.052976438711
0.01,512,128,0.95,0.95,0.3,0,1E-06,416.8,4.97690653800964,102.574655739125
0.01,512,128,0.95,0.95,0.3,0,1E-07,123.5,4.98699235916138,4.7169905660283
0.01,512,128,0.95,0.95,0.3,0.1,1E-05,500,4.90451526641846,0
0.01,512,128,0.95,0.95,0.3,0.1,1E-06,496.4,4.92508149147034,8.47584804016684
0.01,512,128,0.95,0.95,0.3,0.1,1E-07,169.3,4.95246291160584,29.3600068119883
0.01,512,128,0.95,0.95,0.3,0.01,1E-05,341.4,4.95255422592163,90.254307376435
0.01,512,128,0.95,0.95,0.3,0.01,1E-06,80,5.15335559844971,7.01427116670007
0.01,512,128,0.95,0.95,0.3,0.01,1E-07,110.8,5.11458849906921,6.66033032213869
0.01,512,128,0.95,0.95,0.3,0.001,1E-05,306.5,5.53237104415894,110.732334934291
0.01,512,128,0.95,0.95,0.3,0.001,1E-06,219.9,5.2294819355011,66.3120652671895
0.01,512,128,0.95,0.95,0.3,0.001,1E-07,202.2,5.11311364173889,100.148689457227
0.01,512,128,0.95,0.95,0.4,0,1E-05,500,5.03253197669983,0
0.01,512,128,0.95,0.95,0.4,0,1E-06,500,4.92183065414429,0
0.01,512,128,0.95,0.95,0.4,0,1E-07,120.9,5.10337352752686,8.05543294925853
0.01,512,128,0.95,0.95,0.4,0.1,1E-05,268.8,5.05929136276245,32.7682773425763
0.01,512,128,0.95,0.95,0.4,0.1,1E-06,475.5,4.95250201225281,49.9344570412055
0.01,512,128,0.95,0.95,0.4,0.1,1E-07,344.2,4.75192499160767,121.830866368092
0.01,512,128,0.95,0.95,0.4,0.01,1E-05,438.6,4.9663257598877,55.4818889368414
0.01,512,128,0.95,0.95,0.4,0.01,1E-06,390.9,5.05202102661133,99.8343127386571
0.01,512,128,0.95,0.95,0.4,0.01,1E-07,170.3,5.29178690910339,17.0648762081651
0.01,512,128,0.95,0.95,0.4,0.001,1E-05,364.8,4.97092223167419,135.698047148808
0.01,512,128,0.95,0.95,0.4,0.001,1E-06,162.5,4.97108483314514,30.4047693627168
0.01,512,128,0.95,0.95,0.4,0.001,1E-07,500,4.93985342979431,0
0.01,512,128,0.95,0.95,0.5,0,1E-05,103.1,4.95928120613098,4.48218696620299
0.01,512,128,0.95,0.95,0.5,0,1E-06,241.9,4.94382476806641,58.6778493130074
0.01,512,128,0.95,0.95,0.5,0,1E-07,253.8,5.10150361061096,166.726002771014
0.01,512,128,0.95,0.95,0.5,0.1,1E-05,134.1,4.92459011077881,9.71030380575191
0.01,512,128,0.95,0.95,0.5,0.1,1E-06,120.7,5.35343909263611,5.83180932472933
0.01,512,128,0.95,0.95,0.5,0.1,1E-07,500,5.35251569747925,0
0.01,512,128,0.95,0.95,0.5,0.01,1E-05,500,5.00928902626038,0
0.01,512,128,0.95,0.95,0.5,0.01,1E-06,196.9,5.04397416114807,20.733788848158
0.01,512,128,0.95,0.95,0.5,0.01,1E-07,335.1,4.84765791893005,43.4981608806625
0.01,512,128,0.95,0.95,0.5,0.001,1E-05,497.9,4.978844165802,6.3
0.01,512,128,0.95,0.95,0.5,0.001,1E-06,156.1,5.0221426486969,93.9621732400864
0.01,512,128,0.95,0.95,0.5,0.001,1E-07,240.2,5.29693865776062,42.7686801292722
